tweet,label,id
@USER Darcy = Dorsey?   I'm not sure why anyone was expecting a balanced platform when the owner is a satanist.,OFF,1555
@USER @USER @USER So then why was it cool for all the other candidates to discuss issues with Russia over multiple decades?,NOT,1556
@USER Packing 💼🕶👢 for TX 🤠👍🏼⚽️♥️- hope you are well🤗 #almostcousins♥️,NOT,1557
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER We already established that in the war you are still living. Thats why it isnt happening again,NOT,1558
"@USER My feelings exactly.   I was watching a video of an ANTIFA rally"". They were fighting with and cursing at the police. At one point they began fighting with counterprotesters and one was injured. His cohorts immediately began screaming for someone to call 911. Really?""",NOT,1559
@USER Bernie up to his 🤥. You are not telling the WHOLE TRUTH. #WalkAwayFromDemocratsNow,OFF,1560
@USER Its still not being updated . Scrapers will get less and less until none are left,NOT,1561
@USER You are the besth,NOT,1562
@USER @USER @USER Im not excusing his actions but the counter protesters had no right to block the streets  They are partly to blame as well  2 wrongs dont make a right just like antifa going around physically assaulting people and using weapons to hurt people  But your k with one side doing it,NOT,1563
@USER He just declassified FISA court info on Carter Page. He is a danger to 🇺🇸security. Loose lips sink ships is his motto,NOT,1564
@USER @USER alec we been knew you are problematic just get over it,NOT,1565
"@USER PHOOEY! It wasn't about stepping forward"" it was about @USER helping @USER wield a crude sharp axe on the UK's poor and vulnerable. He is a total hypocrite and fraud in a stupid affected style hat.""",OFF,1566
"@USER The only thing the principled"" conservatives are outraged about is the clear moral and intellectual need for diversity and inclusion of all people of all faiths.  @USER",NOT,1567
@USER Diversity = Success?  LMAO,NOT,1568
@USER Ask @USER she is there now!,NOT,1569
@USER @USER Thanks Chris you are very helpful.,NOT,1570
@USER Here's a link to my channel with a plethora of topics to peruse: URL,NOT,1571
@USER Good. We can only hope. Keep talking.,NOT,1572
@USER What’s your point. You are so clearly ignorant about the nature of sexual assault,OFF,1573
@USER @USER You mean Antifa ?,NOT,1574
@USER Do you also wanna do some photography over the weekend? I’m bringing my camera gear!,NOT,1575
@USER His fruits comes not only from his mouth; he is a liar and a deceiver. He is definitely NOT a Catholic — he likes to re-form the Church to his own image.,OFF,1576
"@USER The touch makes him stiffen, hips pressing into that touch... I'm not a fair maiden to win and carry home, Barnes. I /bite/."" And yet, he is merely holding on, no longer unaccustomed to such man handling...""",NOT,1577
.@USER Please commit to a people's vote on Brexit. The Conservatives have made a pig's ear of it.,NOT,1578
Louisiana Attorney General Jeff Landry encourages Attorney General #JeffSessions to break up #BigTech companies like #Google and #Facebook  Nothing is going to happen until we get a new AG in November! @USER #MAGA URL,NOT,1579
@USER Was there any specific comment that brought up this point recently? And yes you are speakin da troof,NOT,1580
@USER                          Good day Sir. How are you doing? How is your family doing? I have always wanted to reach out to you to say that you are a perfect gentleman. I am glad you have ignored most of the mud slinging targeted at your person by the presidency.,NOT,1581
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER He did not waste a moment spinning gun control.,NOT,1582
@USER Well iWas cool my girl don’t like shit popping out at her so it scared her a little when shit popped out,OFF,1583
@USER @USER @USER He is pretty good!,NOT,1584
@USER @USER I hope you are voting for @USER on Thursday.,NOT,1585
@USER The  tweets show how demented liberals have become.  They have zero credibility,OFF,1586
@USER Does one bring the other? #Sex #War See Penthouse magazine in the 1980's.  Sex followed by guns.,OFF,1587
@USER @USER @USER I love your spirit and taking a stand for our great country.. I wish these liberals  go to a Socialist country,NOT,1588
"@USER You act like that won't be fun for both of us.""  She contemplates getting down, he's been gone for a few minutes and she's just standing on a chair like a weirdo.   Just as she is about to get down she sees him walk through the door.   ""Technically I only thought about it.""""",NOT,1589
@USER He is too lazy. Just slouches over and waits for the defender to come to him. Bum,OFF,1590
@USER @USER I know how you feel Stormy Daniels because I used to be a dancer and a go-go girl I have had 10 years under my belt and I know people like that pay under the table or be a hush money so you are not lying about what you doing people make excuses and they don't own up what they do,NOT,1591
@USER @USER My old ass was here URL,OFF,1592
@USER Boycott the NFL,NOT,1593
@USER We don't need to talk about gun control; we need to talk about criminal control.,NOT,1594
@USER Chances are if you say “hey no need to call her a whore” you’ll get called a libtard and blocked... but more Conservatives need to stand up and call out vile behavior. Difference between telling someone they can’t say something and what was said was wrong.,NOT,1595
@USER Wait until he is on your coaching staff and you will change your mind.,NOT,1596
"@USER FYI, the Radicalism"" is ALL ON THE LEFT! You SOB's started with Occupy Wall street, when that failed, you got BLM started, and THAT FAILED so you put together ANTIFA... We KNOW what you have done.... you WILL go to GITMO.""",NOT,1597
@USER High class Vogue!!,NOT,1598
@USER Yes ..shit just move with the wind 😂😂😂😂😂😂she just keep blessing us 😩😩😩😩❤️🤷🏼‍♂️🤦‍♀️,OFF,1599
@USER She don’t even wear the shit I buy her now. Move away from me.,OFF,1600
"@USER @USER Chequers delivers Brexit (changes the relationship with the EU). It does not deliver leave the European Union"" (referendum question.) I think we should stop using the word Brexit to mean leave, and actually say ""leave the EU"". ""Brexit"" meaning willfully mutated by remainers.""",NOT,1601
@USER @USER Has the FBI interviewed Kaine about his son's ties to Antifa?,NOT,1602
EVERYONE HAS TO VOTE RED SO WE DON'T LOSE THE HOUSE IN THE MIDTERMS 🇺🇸 IF WE LOSE THE HOUSE IT'S ALL OVER!!!! THE MAGA MOVEMENT WILL BE FINISHED!!!! MAKE SURE EVERYONE YOU KNOW IS REGISTERED TO VOTE RED!!!! GET OUT AND VOTE RED!!!! MAGA!!!! KAG!!!!   #WALKAWAYFROMDEMOCRATS URL,NOT,1603
@USER Would that make him the equivalent of the Antifa March that started the violence there in the first place?,OFF,1604
@USER Legally you need to take 15 min break every 2 hours and a lunch after 4 if you stream for more than 5 hours lol if you stream for more than 10 hours you are required to take a second lunch before the 10th hour,NOT,1605
@USER @USER Tell us Blue. While NPR knows this kid with zero experience was railroaded by that shit Mueller with the help of an actual CIA spy Halper.,OFF,1606
@USER @USER Beware of rightist false flags like the narrative of the OK sign being a white nationalist dog whistle. It's not. #TheResistance  #Resist #BashTheFash #Antifa #SmashFascism URL,OFF,1607
@USER @USER You go Mike and by the way Sarah she is the best lair . URL,OFF,1608
@USER She doesn't want to go to jail for lying to a Senate Committee. She has had no crime committed on her &amp; is a leftest activist trying to stall his confirmation. A nutty Professor that I believe is a closet ANTIFA member pd by Soros.,OFF,1609
@USER @USER @USER @USER What’s your point here? I’m a TX voter and I wholeheartedly support gun control. There were 0 school shootings in my childhood. I think it’s because civilians couldn’t easily get their hands on military grade weapons. Our laws need to change,NOT,1610
@USER Thanks to all the bleeding heart liberals who would rather pay for illegal immigrants then people who are battling cancer.,NOT,1611
@USER @USER He was a drunk driver that wrecked and injured a person then fled the scene of the crime! Hit and run.. should fit right in with leftists socialists antifa democrats!,OFF,1612
@USER Bullshit.,NOT,1613
@USER @USER @USER @USER @USER Sorry and yes you are very wrong as most people who don’t read the science behind the generation and subsidies are. My page is a good place to start but reading 10-20 books on the subject will get you some excellent schooling. Very complex.,NOT,1614
"@USER Evidently they don't care that their study"" is flawed from the start. They just parrot the misleading info from Everytown &amp; all the other leftist gun control addicts/sites.""",OFF,1615
@USER @USER @USER @USER “Spotty gun control” and “no internal borders”is my point. Every gun sale in Cali has to go through a FFL. It’s illegal to buy them out of state. It’s illegal for gang members in Chicago to get guns out of state. As far as a nationwide ban how’s that drug war working out for you?,NOT,1616
@USER WHAT THE FUCK YOURE SO GORGEOUS IM ACTUALLY SOBBING,OFF,1617
@USER @USER Love you Norm!,NOT,1618
#qanda look at who Twitter and Facebook are  currently banning - all conservatives.,NOT,1619
@USER And Democrats actually commit acts of violence a la antifa,NOT,1620
.@USER was first Trustee to join @USER @USER to lead the charge since 2015 to divest from fossil fuels.  She is a true accomplished progressive who actually gets results.   Vote Letitia James for NY AG tomorrow  Democratic primary  Sept 13th  URL,NOT,1621
@USER One could say that she is the one coward. She could probably end this charade but continues to sabotage our country with her silence. Plus she’s a sad over facelifted former soft porn model.,OFF,1622
@USER @USER @USER He is our president and im@USER of him,NOT,1623
@USER He’s a DA. Someone educate him he’s in the South now,NOT,1624
@USER @USER @USER @USER @USER @USER @USER Whatever the rights and wrongs she HAS talked about it and written about it publicly so if she hadn’t sought or received help what are the people around her doing allowing her on such programmes as CBB &amp; LW? I think SHE has the final say and likes the large sums she is offered!,NOT,1625
@USER If the tournament of shit ain’t on here... URL,OFF,1626
@USER There must be a cash prize or something for whoever comes up with the first “conservatives pounce” take.,OFF,1627
*buying more Levi’s  URL,NOT,1628
@USER @USER @USER @USER @USER @USER Her links to Planned Parenthood which is the reason why liberals don't want a conservative judge.,NOT,1629
@USER @USER @USER @USER @USER @USER @USER @USER He is a sexual being 😋,NOT,1630
